conversation_id,id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,author_id,text,created_at,in_reply_to_user_id
1267538475017998336,1267538475017998336,0,0,0,1,37591413,Venha participar desse diálogo organizado pela @UFPR amanhã (2/6) às 18h sobre “Acesso a Medicamentos de forma equitativa no momento da COVID-19”. Link: https://t.co/a9bFjui890 https://t.co/95JBzQ7wZN https://t.co/NM16PTIjWY,2020-06-01T19:28:16.000Z,
1267531375344857121,1267531375344857121,5,0,5,0,17897953,Crie um REGISTRO DE ACESSO 100% DIGITAL com ferramentas gratuitas para proteger sua equipe durante e pós-pandemia do coronavírus https://t.co/4Cyw2rteXy via @ufpr @cptufpr https://t.co/ukAY2ypmMg,2020-06-01T19:00:04.000Z,
1265942565750222849,1265942565750222849,0,0,1,0,1976379234,Método com materiais mais acessíveis detecta Covid-19 para agilizar análises de casos @ufpr Saber mais: https://t.co/rHIvEnkG6C #GrupoTordesillas https://t.co/PwW6salD4d,2020-05-28T09:46:42.000Z,
1265828011477209094,1265828011477209094,2,0,8,0,3391375907,"Produzir conteúdo em português é algo essencial pra mim. O pessoal da @UFPR vem traduzindo artigos sobre o COVID-19, achei bacana a iniciativa e acabei compartilhando aqui. 

O @Plluis fez uma matéria sobre o assunto e me convidou pra participar. Saca só:
https://t.co/VX2YdMrfrp",2020-05-28T02:11:30.000Z,
1265408080113795073,1265408080113795073,0,0,1,0,1045847552585797632,"Projeto criado por aluno da @UFPR .
A educação pública é o único caminho pra humanidade.
Único!
#UniversidadesPublicas
#ForaBolsonaroGenocida 
#COVID__19 https://t.co/zkYn4TvdqB",2020-05-26T22:22:51.000Z,
1265380572718907393,1265380572718907393,7,0,17,0,1694146999,"📌 #WebinarioUASB 📱💻 |  Inscríbete en el 7mo. webinario “La salud colectiva en tiempos de pandemia”. Este jueves participará Luis Allan Kunzle, docente e investigador de la @UFPR.

📆 Jueves 28 de mayo
⏰ 19h30
📲 Plataforma Zoom
✅ Inscripciones 👉 https://t.co/gm5yCHC2Nv https://t.co/Cn4MLfWZEQ",2020-05-26T20:33:32.000Z,
1264712069573758976,1264712069573758976,0,0,5,1,792047416497344512,"Iniciativa para enfrentamento da COVID-19 na gestação, liderada pela Unicamp com a várias maternidades  #Unicamp #Unifesp #MEAC #UFPE #UFPR #HUFMJ #Unesp #UFSCAR #HospitalItanhaem #UFRGS #HospitalMoinhosdeVentoRS #FiocruzIFF #UFMG #UFBA #UnimedBH #FMRPUSP
https://t.co/EsH42wHqqQ",2020-05-25T00:17:09.000Z,
1264251863643365376,1264255556283400200,0,1,1,0,978003294403596289,"https://t.co/BQr70ij44U

Estudo TRADUZIDO POR ESTUDANTES DA @UFPR  publicado originalmente no Imperial College London. Este estudo trata do impacto e da mortalidade da pandemia de Coronavirus em diversos países. E também mostra a eficácia e importância do isolamento social.",2020-05-23T18:03:08.000Z,978003294403596289
1263887432996360193,1263887432996360193,3,1,10,0,1181236392590024705,"Vocês viram este projeto de divulgação científica da @UFPR? Um livro gratuito e cheio de passatempos pra apresentar as cientistas que estão trabalhando no enfrentamento da #COVIDー19. Baixa lá!
https://t.co/0pJgwhZo7q",2020-05-22T17:40:20.000Z,
1263883865346760705,1263883865346760705,4,0,7,0,937774828039426048,"Professoras ligadas ao projeto “Meninas e Mulheres nas Ciências” da @UFPR lançam livro de passatempos sobre mulheres cientistas no combate ao coronavírus. Gratuito, apresenta várias mulheres ligadas à ciência, de várias épocas e lugares diferentes.

https://t.co/QRJ7luIRPE https://t.co/upcGlj1ElG",2020-05-22T17:26:09.000Z,
1263206634043703296,1263206634043703296,1,1,6,0,15268474,UFPR adia processo seletivo 2020/2021 para o dia 10 de janeiro de 2021. Enem terá adiamento de 30 a 60 dias e as novas datas ainda não foram definidas. #coronavírus #enem #ufpr,2020-05-20T20:35:05.000Z,
1263193418840375296,1263193418840375296,4,1,6,1,2709871813,"#Vestibular @UFPR: Início do processo seletivo estava previsto, inicialmente, para novembro. A nova data do vestibular, no entanto, não é definitiva 

https://t.co/8sCreJlcCk",2020-05-20T19:42:34.000Z,
1263153210568708100,1263153210568708100,0,0,12,0,1119585527752163329,"A Clínica de Direito do Trabalho e o Grupo de Estudos Trabalho e Sociedade da @UFPR realizarão a live: Trabalho dos Entregadores via Aplicativos e COVID-19.
🗓️:22/05
⏰:17h
👩🏻‍💻👨🏽‍💻:Paula Freitas (Unicamp),Sidnei Machado (UFPR),Maria Bridi (UFPR) e eu.
💻Link: https://t.co/2NG5QmNBc0 https://t.co/1ufUwUQ8bF",2020-05-20T17:02:48.000Z,
1262848657172443146,1262848657172443146,13,3,79,0,4215239055,"No Paraná é lei: o uso de máscaras de proteção como forma de prevenção à Covid-19 é obrigatório, e isso também vale para entrar nos prédios do MPPR. 

Esse post foi 100% inspirado na @UFPR. 
Afinal, a gente sempre aprende com bons mestres. 💙

Se puder, fique em casa!🏠 https://t.co/Y5phMftN6E",2020-05-19T20:52:37.000Z,
1262846248987615233,1262846248987615233,15,1,31,0,174679737,"#Pandemic #coronavirus                         #UFPR Timelapse dos casos confirmados no estado do #Paraná. São 176 municípios atingidos, o que alcança 83% da população. Desenvolvido por Eron José e Junior Garcia. Atualizado em 18/5 - https://t.co/w5UVbgfpos https://t.co/4Exqxylyvi",2020-05-19T20:43:02.000Z,
1261393103866302464,1261393103866302464,8,1,37,1,57053859,A @UFPR está com um projeto voluntário acadêmico traduzindo dezenas de artigos que estão sendo publicados pelo mundo em torno de tratamentos e outras descobertas sintomáticas da COVID-19. https://t.co/8whoSvQ9Z0 utilidade pública.,2020-05-15T20:28:46.000Z,
1261033552289894402,1261033552289894402,7,2,26,1,549215324,"Físico da UFPR modela eficácia das estratégias de isolamento social no combate ao coronavírus

#SBF #UFPR #Física #COVID19

https://t.co/y6ER0ofobd",2020-05-14T20:40:02.000Z,
1260959304544206853,1260959304544206853,0,0,1,0,1017112280696328193,"Jogos com presença de torcedores só devem ocorrer após vacina para #covid-19, aponta pesquisa da @UFPR https://t.co/yXPCs43m8Z

📷 Pixabay https://t.co/PDePh9CWwZ",2020-05-14T15:45:00.000Z,
1260770560427999232,1260770560427999232,4,0,7,0,421268817,"#FiqueEmCasa: Pesquisa da @UFPR aponta que jogos com torcedores só após vacina contra novo #coronavírus https://t.co/6W1NZxQWwc 

📷 Pixabay https://t.co/KpcsonyVub",2020-05-14T03:15:00.000Z,
1260662039397240832,1260662039397240832,1,0,1,1,80378191,"Estudo do Instituto de Pesquisa Inteligência Esportiva da @UFPR  aponta que jogos com torcedores só devem ocorrer após vacina contra novo #coronavírus 
#crisenofutebol
#pandemia
#COVID19
▶️ https://t.co/pejWTPa6fR
📷 Marcelo Camargo/Agência Brasil https://t.co/GxtGhdqbwT",2020-05-13T20:03:46.000Z,
1260645993667756033,1260645993667756033,5,0,10,1,421268817,"⚽ Saudades do futebol, né meu filho? Pois aguente firme: pesquisa da @UFPR afirma que jogos com torcedores só devem voltar após criação da vacina contra o #coronavírus. Leia na 
@agenciabrasil https://t.co/UU10PBgDZ4

📷Marcelo Camargo/Arquivo/Agência Brasil/© https://t.co/RoI8xBYopQ",2020-05-13T19:00:01.000Z,
1260361029005053954,1260361029005053954,1,1,23,0,33642328,"Reunião do @rccuritibaoeste c/presença do Reitor da @UFPR @ricardo_marcelo Registro da relação da Universidade na formação do Paraná, sobre pesquisa, ciência neste período desafiador c/coronavirus e cenários pós-crise.
Parabéns Presidente @salamuni e presentes! Vamos passar! 🇧🇷 https://t.co/zhTAYbILu8",2020-05-13T00:07:40.000Z,
1259975458893987841,1260244140480253955,0,0,0,0,2849560617,"@rpcparana Contra #Covid19, #FiqueEmCasa 

Oi. Veja o fio: #SugestãoDePauta
 
Relação entre umidade rel ar alta e maior transmissão #Covid. Pauta nacional! @UFPR e UEPG 

https://t.co/0kNVUVZJlk",2020-05-12T16:23:11.000Z,219656143
1258885279957635073,1259118404948156417,0,0,3,0,162045825,"@UFPR Momentos como esse mostram a importancia da soma de pequenas ações. Ele resultou do empenho e dedicacao de mais de uma dezena de pessoas, dos mais diversos setores da UFPR e de de fora dela, que compõem o grupo ""Rede-UFPR Combate COVID-19"". Continuamos firmes, seguindo em frente!",2020-05-09T13:49:55.000Z,23978439
1258414154806972418,1258414917155205122,0,0,0,0,1129146487378718721,@UFPR @ricardo_marcelo https://t.co/DaHqq7OmVo,2020-05-07T15:14:31.000Z,23978439
1258414154806972418,1258414623843389444,0,0,0,0,1129146487378718721,"@UFPR @ricardo_marcelo Não. Em NENHUM país do mundo, por mais avançado e apoiador da ciência que seja. Todos passaram aperto. E lembrando que, a vacina para uma variante da COVID não existiu justamente pelo fato de os países ricos não terem investido .",2020-05-07T15:13:21.000Z,23978439
1258396677830053888,1258396677830053888,0,0,0,0,2709871813,#UFPR deve informar se o o #vestibularufpr será mantido ou não nos próximos dias  https://t.co/CQ6FwRxeIJ,2020-05-07T14:02:02.000Z,
1258138617983258631,1258149843186397186,0,0,26,0,1023652799618469889,"@UFPR ............./´¯/)............(\¯`\
............/....//........... ..\\....\
.........../....//............ ...\\....\
...../´¯/..../´¯\.........../¯ `\....\¯`\
.././.../..../..../.|_......_| .\....\....\.\.\..
(.(....(....(..../.)..).. ( ..(.. \....)...
VAI TOMAR NO CU COVID 19",2020-05-06T21:41:12.000Z,23978439
1258135557974220801,1258135557974220801,5,0,28,0,80650908,"O grupo de pesquisa Georisco, do Núcleo de Pesquisa de Desastres (Nuped), da UFRN, à frente de força-tarefa para o monitoramento de Covid-19, fechou parceria com a @UFPR ▶️ https://t.co/BW4WgSs6QQ

#ufrn #ufrp #covid19 #agecom #comunica https://t.co/9GOunKs17c",2020-05-06T20:44:26.000Z,
1258092969237889024,1258092969237889024,1,0,1,0,1011979755112026113,"Só para não passar a data em branco.  
.
https://t.co/gDrgiiFAas 
.
#cubomatematica #matematica #educação #exatas 
#USP #aula #aluno #professor #ensinar #numeros 
#UFF #cederj #geometria #escola #ficaemcasa
#UECE #UNIRIO #UERJ #UFPR #corona #coronavirus https://t.co/Mnc3ajBaXK",2020-05-06T17:55:12.000Z,
1256735593817653249,1256988508562038784,0,0,0,0,75355286,"@MaxCRoser It seems it will be a different dynamics. #Brazil, for instance is very heterogenous. Soon enough we will have to break down into regions or metropolitan areas as my fellow #UFPR scholars do https://t.co/qwSoJZbKve",2020-05-03T16:46:28.000Z,610659001
1256983499027951619,1256983499027951619,0,0,0,0,1241113703359135749,"From Yesterday: day 2. 
About the masks yet.

#art #drawing  #cartoon #tirinhas
#covid19 #coronavirus #QuarentineLife #quarentena
#quarenteners #cwb #ufpr #univerdadepublica #GraphicDesign #StayHome 

@quarentener.life in Instagram https://t.co/Jm82GONS9f",2020-05-03T16:26:34.000Z,
1256386927466631168,1256386927466631168,3,1,5,0,1256281105348661249,Eficiência das máscaras de proteção #coronavirus #CoronavirusPlantao #saude #brasileiras #ufrn #ufpr https://t.co/eVUBDYfHvY,2020-05-02T00:56:00.000Z,
1255980497496350724,1255980497496350724,38,9,194,7,15084884,"Isolamento impediu cenário pior do coronavírus em Curitiba, diz estudo da @UFPR. https://t.co/GMoIMf9uJ9",2020-04-30T22:01:00.000Z,
1255606650473504768,1255606650473504768,0,0,5,0,236508151,Além de usar corretamente os equipamentos de proteção individual devemos ficar atentos a como descartá-los. Siga as dicas do Unidos Contra o Covid-19 @UFPR @UTFPR_ https://t.co/haD99ddCDW,2020-04-29T21:15:28.000Z,
1255263869347520513,1255263869347520513,1,0,4,0,316055393,Acabei de ver Ufam e UFPR criam ferramenta para mapear casos da Covid-19 - Clique para ver também ☛  https://t.co/gO5P0kcykv  @ufam @UFPR #pandemia #manaus #amazonas,2020-04-28T22:33:22.000Z,
1255233358155722757,1255233358155722757,2,0,8,0,1253044801169170433,"Olá pessoal, Saímos hoje no portal da @UFPR:
https://t.co/Fl4rjqbUAh",2020-04-28T20:32:08.000Z,
1255227441796329477,1255227441796329477,8,1,22,0,236508151,"Olha que bacana este material que visa orientar a população sobre como utilizar, descartar e produzir máscaras caseiras durante a pandemia do coronavírus. @UFPR @UTFPR_ @abes https://t.co/2ICgHlPorB",2020-04-28T20:08:37.000Z,
1255190523465302020,1255193606354321410,6,1,16,1,66827204,"@marioadolfo Pesquisadores da @UFAM_e da @UFPR criaram um mapa colaborativo para entender a subnotificação do coronavírus em Manaus. 

Se você conhece alguém que tem/teve Covid-19, insere lá! 
https://t.co/XjEN9AHTad",2020-04-28T17:54:10.000Z,31009451
1254886226122899456,1254886226122899456,20,2,46,2,62401528,ColabCovidBr - Ufam e @UFPR criam ferramenta colaborativa para mapear casos e estimar as subnotificações da Covid-19. https://t.co/SN6RlT7yYW https://t.co/gnJ3heiKLv,2020-04-27T21:32:45.000Z,
1254859882856984577,1254859882856984577,1,0,8,1,169615452,"Paper entitled ""Short-term forecasting COVID-19 cumulative confirmed cases: Perspectives for Brazil"" got published in Chaos, Solitons &amp; Fractals Journal. Congrats to my colleagues from @PUCPRoficial (@PPGEPS_PUCPR) and @UFPR. #AcademicTwitter #COVID19 

https://t.co/ARNWtdsXjz https://t.co/ElDW5V7otj",2020-04-27T19:48:04.000Z,
1254766412159049731,1254766412159049731,0,0,0,0,109334435,@UFPR ativa e na luta contra a COVID-19! https://t.co/aJHhUVfZsQ,2020-04-27T13:36:39.000Z,23978439
1254465766415532033,1254465766415532033,1,0,4,0,17465506,"https://t.co/jTT9npvcii A historiadora Liane Maria Bertucci, da UFPR, fala da importância dos estudos históricos na organização do conhecimento sobre epidemias. #ciência #história #epidemiologia #saúdepública #UFPR #coronavírus #pestenegra #pandemia #históriadaciência",2020-04-26T17:42:00.000Z,
1254457385718108163,1254457385718108163,1,0,4,0,174679737,"#Pandemia #Coronavirus #Educação
#Parana #UFPR prorroga a suspensão das aulas presenciais por tempo indeterminado por causa do coronavírus. Reitor disse que não é seguro e não seria sensato retomar as atividades eletivas presenciais a partir de 4 de maio. https://t.co/2QRDgEhT1H",2020-04-26T17:08:42.000Z,
1254091134894329858,1254091134894329858,0,0,0,0,31197706,The latest Pós-graduação em dia ! https://t.co/diqzkoOk8b Thanks to @UFPR @usponline @ufscaroficial #coronavirus #health,2020-04-25T16:53:21.000Z,
1253808950983692297,1253873686060371968,0,0,0,0,162045825,"@UFPR Acompanhe a ""UFPR - Rede combate COVID-19"" pelo Instagram

https://t.co/GTXWAB3EGs",2020-04-25T02:29:17.000Z,23978439
1253775723929595904,1253775723929595904,0,0,1,0,59955682,"🎥Ricardo Tows, pesquisador do Núcleo Maringá, concedeu entrevista ao Geografando Ideias, projeto do Departamento de Geografia da @UFPR. Na entrevista, Ricardo falou sobre geografia, a crise da COVID-19 e possíveis heterotopias.
▶️Confira!
https://t.co/mcuBhqjJEF",2020-04-24T20:00:01.000Z,
1253484551130812421,1253484551130812421,4,0,6,1,17465506,"https://t.co/jTT9npvcii Para a historiadora Liane Maria Bertucci, da #UFPR ,a compreensão que se tem de #epidemias do passado pode fornecer alertas importantes sobre como encarar o presente. #ciência #história #epidemiologia #saúdepública  #coronavírus #pestenegra #pandemia",2020-04-24T00:43:00.000Z,
1253447126094434304,1253447126094434304,4,1,6,0,93330115,O Campus avançado Jandaia do Sul da @ufpr segue combatendo a COVID-19 e impactando o entorno: https://t.co/u20x6XIcT8,2020-04-23T22:14:17.000Z,
1253445834630447108,1253445834630447108,0,1,4,0,93330115,O Campus avançado Jandaia do Sul da @ufpr segue combatendo a COVID-19 e impactando o entorno: https://t.co/5VxhH5XZEg,2020-04-23T22:09:09.000Z,
1253435427379228675,1253435427379228675,1,1,2,0,93330115,O Campus Jandaia do Sul da @ufpr combatendo a COVID-19 e impactando o entorno: https://t.co/VDIhzEibJF,2020-04-23T21:27:48.000Z,
1253071867172343810,1253071867172343810,5,0,13,0,174679737,"#Pandemic #Coronavírus alcança 26,8% das cidades do #Paraná e estudo da #UFPR mostra evolução rápida https://t.co/WzidvwTKmd… via @BandNewsFMCtba",2020-04-22T21:23:08.000Z,
1253044904340729857,1253044904340729857,1,0,2,0,1172561025574588418,Estudante da @UFPR cria blog com informações do Coronavírus para pessoas com Transtorno do Espectro Autista (TEA). Leia mais no link: https://t.co/UQC20UEkvS https://t.co/Dwaekhf9c6,2020-04-22T19:36:00.000Z,
1252934414738358272,1252970281691492354,1,1,2,0,14379432,"@denise_somera Exato. Eu to com muito medo de a @ufpr retomarem as aulas dia 2. Aqui tá tudo voltando como se não houvesse coronavírus: comércio aberto, pessoas na rua... todos achando q basta usar máscara. To imaginando os 30 alunos da disciplina q faço na sala com capacidade pra 15...",2020-04-22T14:39:28.000Z,1058362795480244224
1252440955761774592,1252440955761774592,5,0,6,0,39990331,Crise do capitalismo e a pandemia do #COVID19-19 via @UFPR https://t.co/3R0BHZn7Mt @analise_covid19,2020-04-21T03:36:07.000Z,
1250939794919763968,1250939794919763968,4,0,14,1,3385337421,"Dia 20/04, de 11 às 13h, webconferência sobre os impactos regionais da pandemia Covid-19 realizado pelo NEREUS (@usponline), e com a participação dos grupos de pesquisa NEMEA (@Cedeplar @faceUFMG ), NEDUR (@UFPR) e LATES (@UFJF_ ). 
Segue programação e link de acesso. 👇 https://t.co/joQfoSSObG",2020-04-17T00:11:03.000Z,
1250529328997126146,1250529328997126146,1,0,9,1,1020385106727440384,"Iniciativa do Centro de Assessoria de Publicação Acadêmica da @UFPR, a ação traduz e revisa gratuitamente artigos científicos que tenham relação direta com o novo coronavírus. No total, 36 documentos serão oferecidos em língua inglesa. Saiba tudo: https://t.co/EjukQfcQmP https://t.co/Dhgsi32e0e",2020-04-15T21:00:00.000Z,
1250135990880079872,1250135990880079872,0,1,1,0,302872544,Centros Acadêmicos da @UFPR estão pressionando para que o calendário acadêmico seja suspenso por tempo indeterminado até que a pandemia do COVID passe. Geez...,2020-04-14T18:57:01.000Z,
1250015947219337216,1250015947219337216,2,0,4,0,1020385106727440384,"Iniciativa do Centro de Assessoria de Publicação Acadêmica da @UFPR, a ação traduz e revisa gratuitamente artigos científicos que tenham relação direta com o novo coronavírus. No total, 36 documentos serão oferecidos em língua inglesa. Saiba tudo: https://t.co/EjukQfcQmP https://t.co/fZkoYMYE1Y",2020-04-14T11:00:00.000Z,
1249527964766740482,1249527964766740482,0,0,0,0,58538112,"Professores voltam ao hospital para combater a Covid-19
#curitiba #ufpr #ufpr2020 #medicinaufpr #saudepublica #universidadepublica #noticiascuritiba #covid19curitiba #curitibarecomenda #hashtagcuritiba #curitibando #curitibanices #bairrosdecuritiba #cwb
 https://t.co/7g6w2QyufR",2020-04-13T02:40:56.000Z,
1249049580143915008,1249049580143915008,5,0,22,0,1020385106727440384,"Iniciativa do Centro de Assessoria de Publicação Acadêmica da @UFPR, a ação traduz e revisa gratuitamente artigos científicos que tenham relação direta com o novo coronavírus. No total, 36 documentos serão oferecidos em língua inglesa. Saiba tudo: https://t.co/EjukQfcQmP https://t.co/A80S7zX8wS",2020-04-11T19:00:00.000Z,
1248248665312919553,1248248665312919553,11,1,34,3,1020385106727440384,"Iniciativa do Centro de Assessoria de Publicação Acadêmica da @UFPR, a ação traduz e revisa gratuitamente artigos científicos que tenham relação direta com o novo coronavírus. No total, 36 documentos serão oferecidos em língua inglesa. Saiba tudo: https://t.co/EjukQfcQmP https://t.co/ujS0rHlB9U",2020-04-09T13:57:27.000Z,
1247867422331338753,1247867422331338753,0,0,0,0,53161078,"Trabalhadores/as de saúde do HC da @UFPR reclamam que, apesar de ser o melhor hospital do estado, há certa falta de equipamento de proteção para quem está na linha de frente do atendimento aos pacientes suspeitos de COVID-19. https://t.co/nraNpxQTLy",2020-04-08T12:42:32.000Z,
1246962678905614338,1246962678905614338,0,0,6,1,109334435,Cientistas da UFPR respondem! Acredite na Ciência! #agenciaescolaufpr @UFPR #Covid_19  #universidadepublica https://t.co/uPIoqxJlxh,2020-04-06T00:47:24.000Z,
1246553987865808897,1246553987865808897,4,0,32,0,29427093,"Para os alunos da Faculdade de @DireitoUFPR, ofertaremos uma aula online sobre ""Poderes e (In)constitucionalidades na conjuntura da pandemia do COVID-19"" (Professoras @Estefbarboza, Melina Fachin e eu). Dia 7 de abril, 9h. Código da turma no Teams da @UFPR: rx1ja6r. Até lá! https://t.co/gxqcpz4uje",2020-04-04T21:43:25.000Z,
1246157358339948544,1246157358339948544,0,1,1,0,390777803,"📣A @UFPR também está no combate ao Coronavírus.

https://t.co/qgZ6fxUCel

#informação #educação #ciência #saúde #coronavírus #ufpr",2020-04-03T19:27:21.000Z,
1245429894466670594,1245429894466670594,0,0,1,0,1180084784,"Iniciativa super bacana da @UFPR  para ajudar a reduzir o impacto do COVID-19.
#UFPR #FicaEmCasa https://t.co/Bk4xMvUs2B",2020-04-01T19:16:40.000Z,
1245423494948667393,1245423494948667393,30,6,255,11,1365246536,"Em nome da @UFPR agradecemos à BR Distribuidora a doação de 2 mil litros de etanol, para produção de álcool gel e outros sanitizantes, a serem utilizados no enfrentamento da pandemia de covid-19. Universidade e empresa unidas na luta pela vida. https://t.co/P3ecENqUt3",2020-04-01T18:51:14.000Z,
1245048211875565568,1245058785602949121,0,0,2,0,1244062519838334981,@CAPES_Oficial Como vcs conseguem viver contando essas mentiras?! Passei em primeiro lugar no doutorado da @UFPR e tive minha bolsa cortada. Depois de ter largado minha cidade em meio ao caos do coronavirus.  @CAPES_Oficial vcs estao destruindo a pesquisa e a vida dos estudantes!,2020-03-31T18:42:01.000Z,1020385106727440384
1244960634720092161,1244960634720092161,0,0,1,0,830052063891558400,"""Pergunte aos Cientistas"", plantão tira-dúvidas da @UFPR sobre a pandemia de coronavírus:
https://t.co/hckUQPpFyM
Contra a ostentação de brutalidade, informação e conhecimento!
#Covid19",2020-03-31T12:12:00.000Z,
1244431804704186369,1244431804704186369,1,0,4,0,109334435,@UFPR e #agenciaescolaufpr informação com base científica pra ajudar vc na quarentena. #Covid_19 #universidadepublica #quarentenaBrasil https://t.co/FO0VpnjxeO,2020-03-30T01:10:37.000Z,23978439
1244424763252125698,1244424763252125698,10,0,25,1,38886952,Precisa sair de casa? Veja algumas dicas do pessoal da @UFPR: https://t.co/yOKjj77wOI #coronavirus #isolamentosocial #fiqueemcasa #ricmais,2020-03-30T00:42:38.000Z,
1244016973786341377,1244016973786341377,1,0,0,0,1011979755112026113,"Por que tenho que estudar matemática?  
.
https://t.co/gDrgiiFAas 
.
#cubomatematica #matematica #educação #exatas 
#USP #aula #aluno #professor #ensinar #numeros 
#UFF #cederj #geometria #escola
#UECE #UNIRIO #UERJ #UFPR #corona #coronavirus https://t.co/5PpQwt6Gnz",2020-03-28T21:42:13.000Z,
1243778978160279553,1243778978160279553,1,0,3,0,38886952,"“Lembrei daquela história de terror que minha mãe contava”, diz relato de enfermeira que combate o coronavírus em Curitiba. Mais uma dos seus, @UFPR. Essa doeu, viu? 😔 #coronavirus #curitiba #heroisdasaúde https://t.co/39kFY7J0IJ",2020-03-28T05:56:31.000Z,
1242923900452900864,1242925001206046720,0,0,0,0,794040542,"Essas atitudes do bem combinam com o TEDxUFPR. Vem você também!

#TED #TEDx #TEDXUFPR #UFPR #coronavirus #covid_19",2020-03-25T21:23:07.000Z,794040542
1242551406869045250,1242551406869045250,2,0,7,0,3391375907,"A @UFPR Toledo está com um projeto de tradução de artigos sobre SARS-CoV-2, visando facilitar o acesso de profissionais da área de saúde. 

Quem tiver contato com algum profissional e puder disseminar a informação, segue o link com artigos já publicados: 
https://t.co/enNELbFIKx",2020-03-24T20:38:35.000Z,
1242489418281148417,1242489418281148417,0,1,7,1,931202530893320192,"Fifth day in isolation and trying to be productive. All my classes were canceled at #UFPR, and the university is virtually closed with limited access to everyone, almost all is working from home. Certainly isolation was the best decision against Covid-19 https://t.co/aY7VXEBo1m",2020-03-24T16:32:16.000Z,
1242330615757910022,1242330615757910022,0,0,0,0,123529687,Gestão Agro Florestal já saiu! https://t.co/MAPgKNha0L Graças a @UFPR #coronavírus #curitiba,2020-03-24T06:01:14.000Z,
1242279748308537350,1242279748308537350,5,1,43,0,38886952,Seus alunos estão dando show hein @UFPR? 😍 #coronavírus #curitiba #jornalismo #ricmais https://t.co/uyL0q3ViJn,2020-03-24T02:39:07.000Z,
1242185034402062336,1242185034402062336,0,0,0,0,162045825,"#EuFicoemCasa

Milhares de pessoas pelo mundo sabem da importância do isolamento social para vencermos este momento.
A UFPR também.

#UFPR #AgenciaEscola #COVID19 #CoronaVirus https://t.co/GVGPSFkJ1p",2020-03-23T20:22:45.000Z,
1242077210435092482,1242077210435092482,0,1,1,0,112786548,"UFPR prorrogará suspensão das aulas por #coronavírus
Veja: https://t.co/9kYA1ZS04S

#UFPR #Curitiba #Paraná #covid-19",2020-03-23T13:14:18.000Z,
1241892637755441154,1241892637755441154,0,0,1,0,1011979755112026113,"https://t.co/gDrgiiFAas 
.
#cubomatematica #matematica #educação #exatas 
#USP #aula #aluno #professor #ensinar #numeros 
#UFF #cederj #geometria #escola
#UECE #UNIRIO #UERJ #UFPR #corona #coronavirus
#boanoite #bomdia #picoftheday #beautiful #follow https://t.co/TfluBgz1A6",2020-03-23T01:00:52.000Z,
1241478461425963012,1241478461425963012,5,0,19,0,109334435,Eu fico em casa pelas pessoas que eu amo. E vc? @UFPR #Covid_19 #6dia https://t.co/AYyGKKWLPy,2020-03-21T21:35:05.000Z,
1241477336819793925,1241477336819793925,1,1,6,0,38886952,ESPALHA ESSA NOTÍCIA! @UFPR teu aluno! #Coronavírus #RICMais  https://t.co/QAGB0hx05S,2020-03-21T21:30:37.000Z,
1241412388399824897,1241412388399824897,0,0,1,0,3041059839,"Projeto desenvolvido por um pesquisador da @UFPR para ajudar a rastrear as áreas de Curitiba com alto, médio ou baixo nível de contágio pelo COVID-19.

https://t.co/ee3OGXEvL7",2020-03-21T17:12:32.000Z,
1241367191439773698,1241367191439773698,2,0,2,0,14980096,"Pernambuco tem primeira paciente de coronavírus curada 
https://t.co/weEQ94sTmk  @mac_usp @idea_unicamp @usponline @UNIGRAN 
@universiBrasil @UFAM @ufvbr @UniversidadeUPF 
@acruzeirodosul @uff_br @UFPR @cienciausp 
@UfalOficial @hbrbrasil @Harvard @Yale",2020-03-21T14:12:56.000Z,
1240777540068880384,1240777540068880384,0,0,1,0,1172561025574588418,"A partir de 20 de março as categorias técnicas e terceirizadas da @UFPR trabalharão em casa. Parabéns para a comissão da @UFPR que trata das ações de contenção do coronavirus na instituição e para o reitor @ricardo_marcelo pela decisão assertiva, em tempo.
#UfprComEquidade https://t.co/HuMtMJnC5K",2020-03-19T23:09:52.000Z,
1240736790312620033,1240736790312620033,3,0,53,1,109334435,"Ser gestor em tempos de crise e de COVID-19 não é uma tarefa fácil! Orgulho em trabalhar na @UFPR que mais uma vez acerta e determina a obrigatoriedade do trabalho remoto, restringindo o acesso às dependências da Universidade! 😍#orgulhoufpr https://t.co/Nb6U1tjDfB",2020-03-19T20:27:57.000Z,
1240685925773893633,1240685925773893633,2,3,61,0,1167470918194663424,Uma pequena alegria nesses tempos de Covid-19 no gramado no Biológicas na @UFPR. https://t.co/iEgcGf4oiu,2020-03-19T17:05:50.000Z,
1240422976547422213,1240422976547422213,0,0,0,0,2426416183,"medida de hoje da @UFPR 

UFPR mantém pagamentos, mas dispensa terceirizados com mais riscos de coronavírus

https://t.co/GlpOXnIEi8",2020-03-18T23:40:58.000Z,
1240293800301469696,1240293800301469696,0,0,0,0,1142582771182948352,"https://t.co/4mNmLEcfSn
@UFPR corre aqui",2020-03-18T15:07:40.000Z,
1240074094919536640,1240074094919536640,0,0,2,0,36508055,"Ainda tá enviando um boletim diário excelente sobre o Coronavírus. Orgulho sempre, @UFPR 😍 https://t.co/LveInyrfLi",2020-03-18T00:34:38.000Z,
